1 x y 
0, -5.0, 14.269904062796197
1, -4.99, 14.243891262910504
2, -4.98, 14.223127526407366
3, -4.970000000000001, 14.207534329570018
4, -4.960000000000001, 14.196982382040758
5, -4.950000000000001, 14.191294088700984
6, -4.940000000000001, 14.190246888606344
7, -4.9300000000000015, 14.193577369070411
8, -4.920000000000002, 14.200986031750134
9, -4.910000000000002, 14.212142571604268
10, -4.900000000000002, 14.226691519379575
11, -4.890000000000002, 14.244258094021024
12, -4.880000000000003, 14.26445411298014
13, -4.870000000000003, 14.286883815401334
14, -4.860000000000003, 14.311149464945206
15, -4.850000000000003, 14.336856614715344
16, -4.840000000000003, 14.363618935419538
17, -4.830000000000004, 14.391062528483527
18, -4.820000000000004, 14.418829667315377
19, -4.810000000000004, 14.446581931319026
20, -4.800000000000004, 14.474002717712152
21, -4.7900000000000045, 14.500799134992668
22, -4.780000000000005, 14.526703298460337
23, -4.770000000000005, 14.551473062148304
24, -4.760000000000005, 14.574892232637794
25, -4.750000000000005, 14.596770318458864
26, -4.7400000000000055, 14.616941874201512
27, -4.730000000000006, 14.635265501267565
28, -4.720000000000006, 14.651622567663955
29, -4.710000000000006, 14.665915707709411
30, -4.700000000000006, 14.678067159368648
31, -4.690000000000007, 14.688016992518117
32, -4.680000000000007, 14.69572127615124
33, -4.670000000000007, 14.701150226688732
34, -4.660000000000007, 14.704286373472456
35, -4.6500000000000075, 14.705122771447062
36, -4.640000000000008, 14.703661285182026
37, -4.630000000000008, 14.699910962920196
38, -4.620000000000008, 14.693886514374585
39, -4.610000000000008, 14.685606901609512
40, -4.6000000000000085, 14.675094048575817
41, -4.590000000000009, 14.662371671733872
42, -4.580000000000009, 14.647464231679937
43, -4.570000000000009, 14.630396003759817
44, -4.560000000000009, 14.611190264265938
45, -4.55000000000001, 14.589868587917037
46, -4.54000000000001, 14.566450251857836
47, -4.53000000000001, 14.54095174133059
48, -4.52000000000001, 14.513386352403638
49, -4.5100000000000104, 14.483763887638059
50, -4.500000000000011, 14.452090441278855
51, -4.490000000000011, 14.418368271421553
52, -4.480000000000011, 14.382595757580802
53, -4.470000000000011, 14.344767443129285
54, -4.4600000000000115, 14.304874163138644
55, -4.450000000000012, 14.262903259195795
56, -4.440000000000012, 14.218838883743787
57, -4.430000000000012, 14.17266239736074
58, -4.420000000000012, 14.124352863095787
59, -4.410000000000013, 14.073887642476867
60, -4.400000000000013, 14.021243098038507
61, -4.390000000000013, 13.966395407132193
62, -4.380000000000013, 13.909321491320119
63, -4.370000000000013, 13.850000064756275
64, -4.360000000000014, 13.78841280357079
65, -4.350000000000014, 13.724545636342096
66, -4.340000000000014, 13.658390153223138
67, -4.330000000000014, 13.589945128151863
68, -4.3200000000000145, 13.519218144809981
69, -4.310000000000015, 13.446227312608164
70, -4.300000000000015, 13.371003054011638
